feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
cepA	Group	Sepsis	-0.59417306568647	0.269813845260756	376	39	0.0282649841153163	0.112166158542555
IS256	Group	Sepsis	-1.77816491244258	0.813205582187384	376	152	0.0293911324523272	0.112166158542555
IS6.257	Group	Sepsis	-1.42618215734919	0.650637533686262	376	107	0.0289970620068444	0.112166158542555
oqxA	Group	Sepsis	1.43592786510552	0.659978014876751	376	247	0.0302029049238312	0.112958864415129
tetbP	Group	Sepsis	-0.775933247065229	0.361289638844841	376	64	0.0323827180030121	0.118736632677711
blaZ	Group	Sepsis	-1.50610121472603	0.712403752010222	376	158	0.0351670914832484	0.126466271295528
dfrA12	Group	Sepsis	-1.04776114863867	0.505726004550388	376	99	0.0389694665275316	0.134949819271267
QnrB4	Group	Sepsis	-1.01505780770744	0.489714438645009	376	199	0.0388809356250455	0.134949819271267
emrD	Group	Sepsis	-1.19910065988465	0.584309668387453	376	113	0.0408503287700682	0.136410919285763
intI1F165_clinical	Group	Sepsis	-0.861629477408837	0.419069175575242	376	345	0.0404720225552216	0.136410919285763
beta_ccra	Group	Sepsis	-0.955057516361625	0.469716872564201	376	80	0.0427328303786427	0.140193671593091
pica	Group	Sepsis	0.851621873393359	0.428994196758655	376	75	0.0478568086081444	0.153015786923414
tetS	Group	Sepsis	1.04969062945935	0.529770686113177	376	84	0.0482777081736976	0.153015786923414
QnrS1_S3_S5	Group	Sepsis	-1.69719678652118	0.860654135794069	376	199	0.0493478198197136	0.153800705104774
IS91	Group	Sepsis	-1.57186580117381	0.806812228164977	376	118	0.0521350108931402	0.159823721918315
lnuB	Group	Sepsis	-0.648049268590075	0.337706932510999	376	47	0.0557489855434916	0.16814613381666
blaLEN	Group	Sepsis	1.24504451114687	0.658484297582779	376	188	0.0594285853820472	0.176399134387981
TN5403	Group	Sepsis	-0.947650756183508	0.509693332084614	376	74	0.063775895321842	0.186345194143507
erm.35.	Group	Sepsis	1.05655768359348	0.57458198876378	376	194	0.0667330903243894	0.191985967548628
qepA_1_2	Group	Sepsis	-1.44685963080438	0.804193105853631	376	189	0.0728032395295159	0.206275845333628
lncF_FIC	Group	Sepsis	-0.718666597399228	0.407474721787863	376	41	0.0785990793573343	0.219373549848082
blaOXA10	Group	Sepsis	1.19256777468274	0.679709076602368	376	119	0.0801608155803871	0.220442242846065
Tn3	Group	Sepsis	-1.33502301483556	0.76478150466427	376	236	0.0816981770596811	0.221413900147252
cadC	Group	Sepsis	0.580911657916411	0.337848403747715	376	41	0.0863607814417783	0.224298140689063
IS26	Group	Sepsis	-1.24400664944943	0.721851306340384	376	267	0.0856521999936666	0.224298140689063
orf39.IS26	Group	Sepsis	1.51033569634245	0.874822822500701	376	240	0.0850943357547547	0.224298140689063
aadA2	Group	Sepsis	-1.56734042810388	0.915724995461218	376	207	0.0878023698451753	0.224918399466408
